row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sale,quantity,discount,profit
7029,US-2022-157840,2022-12-20,2022-12-23,"second class",MC-17575,consumer,68025,OFF-PA-10003673,33.9,5,0,15.59
7030,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,OFF-ST-10002562,28.14,3,0,7.88
7031,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,TEC-AC-10002305,36,2,0,6.48
7032,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,OFF-AR-10003373,92.94,3,0,25.09
7033,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,FUR-CH-10003774,245.65,3,0.1,8.19
7034,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,OFF-BI-10001510,55.01,3,0.2,17.19
7035,CA-2022-145548,2022-11-11,2022-11-16,"standard class",EB-13750,corporate,10011,OFF-BI-10004236,35.23,3,0.2,11.45
7036,CA-2023-119494,2023-11-09,2023-11-13,"standard class",JE-15610,corporate,92105,FUR-CH-10004675,523.39,3,0.2,52.34
7037,CA-2020-124618,2020-05-02,2020-05-04,"second class",CS-11860,consumer,33801,TEC-CO-10004202,479.98,2,0.2,90
7040,CA-2023-103443,2023-12-17,2023-12-23,"standard class",AT-10735,consumer,10009,OFF-ST-10002276,166.72,2,0,41.68
7041,CA-2023-103443,2023-12-17,2023-12-23,"standard class",AT-10735,consumer,10009,OFF-BI-10001617,24.82,3,0.2,8.38
7042,CA-2023-103443,2023-12-17,2023-12-23,"standard class",AT-10735,consumer,10009,FUR-FU-10000308,124.36,2,0,27.36
7043,US-2023-165358,2023-07-18,2023-07-23,"standard class",SV-20365,consumer,19134,TEC-CO-10001943,599.97,5,0.4,70
7044,US-2023-165358,2023-07-18,2023-07-23,"standard class",SV-20365,consumer,19134,FUR-CH-10002647,198.74,4,0.3,-14.2
7045,US-2023-165358,2023-07-18,2023-07-23,"standard class",SV-20365,consumer,19134,OFF-SU-10004768,9.18,2,0.2,1.15
7046,CA-2022-160136,2022-11-03,2022-11-09,"standard class",PJ-18835,corporate,75217,OFF-PA-10002160,9.25,2,0.2,3.35
7047,CA-2020-150581,2020-04-08,2020-04-12,"standard class",NM-18445,"home office",94521,FUR-TA-10003748,99.59,1,0.2,2.49
7048,CA-2020-150581,2020-04-08,2020-04-12,"standard class",NM-18445,"home office",94521,TEC-AC-10001908,399.96,4,0,139.99
7049,CA-2022-119515,2022-08-14,2022-08-16,"first class",TR-21325,consumer,37211,OFF-PA-10000552,15.55,3,0.2,5.44
7050,CA-2020-141355,2020-09-25,2020-09-30,"standard class",BF-11005,"home office",80013,OFF-AR-10003179,14.58,2,0.2,2.37
7051,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-BI-10004593,209.6,5,0.2,68.12
7052,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-AR-10000914,23.32,2,0,6.06
7053,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-PA-10000241,30.98,1,0,13.94
7054,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,TEC-AC-10000057,119.96,4,0,25.19
7055,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,FUR-CH-10003774,363.92,5,0.2,-31.84
7056,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-BI-10002824,35.81,3,0.2,11.19
7057,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-BI-10004001,122.69,9,0.2,39.87
7058,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,FUR-TA-10004619,892.14,7,0.2,111.52
7059,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-ST-10000636,50.22,3,0,2.01
7060,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-AP-10001469,83.42,2,0,24.19
7061,CA-2022-165330,2022-12-11,2022-12-11,"same day",WB-21850,consumer,92804,OFF-BI-10002897,5.87,2,0.2,2.13
7062,CA-2021-132633,2021-02-03,2021-02-05,"second class",KH-16630,corporate,84062,OFF-BI-10002432,12.14,3,0.2,4.1
7063,CA-2022-157742,2022-12-29,2022-12-31,"second class",KL-16645,consumer,97477,OFF-EN-10002592,27.79,3,0.2,10.42
7064,CA-2023-127712,2023-08-31,2023-09-05,"standard class",MG-17890,"home office",97301,OFF-SU-10002522,6.21,2,0.2,0.7
7065,CA-2023-169474,2023-02-04,2023-02-09,"standard class",JF-15355,consumer,14609,OFF-AP-10003971,32.67,3,0,8.49
7066,CA-2020-106726,2020-12-06,2020-12-08,"first class",RS-19765,corporate,90008,OFF-ST-10001496,1261.33,7,0,327.95
7067,CA-2022-147473,2022-05-30,2022-06-03,"standard class",NL-18310,"home office",90049,OFF-PA-10004782,38.88,6,0,18.66
7068,CA-2022-114209,2022-05-21,2022-05-26,"standard class",AS-10285,corporate,75081,OFF-BI-10000343,1.96,2,0.8,-3.24
7069,CA-2022-114209,2022-05-21,2022-05-26,"standard class",AS-10285,corporate,75081,OFF-PA-10003591,82.66,9,0.2,31
7070,CA-2020-141901,2020-08-09,2020-08-14,"standard class",GM-14500,consumer,93727,OFF-PA-10001667,5.98,1,0,2.69
7071,CA-2022-164490,2022-09-05,2022-09-10,"second class",SU-20665,"home office",60653,OFF-PA-10004971,9.25,2,0.2,3.35
7072,CA-2022-112256,2022-07-23,2022-07-28,"standard class",CK-12205,consumer,78501,OFF-AR-10001216,4.45,2,0.2,0.33
7073,CA-2022-112256,2022-07-23,2022-07-28,"standard class",CK-12205,consumer,78501,OFF-PA-10004355,5.18,1,0.2,1.81
7074,CA-2022-112256,2022-07-23,2022-07-28,"standard class",CK-12205,consumer,78501,OFF-AR-10001953,175.92,5,0.2,15.39
7075,CA-2022-112256,2022-07-23,2022-07-28,"standard class",CK-12205,consumer,78501,OFF-BI-10004364,4.75,4,0.8,-8.32
7076,CA-2022-112256,2022-07-23,2022-07-28,"standard class",CK-12205,consumer,78501,OFF-SU-10001165,13.34,2,0.2,1
7077,CA-2022-167416,2022-05-12,2022-05-17,"standard class",JM-15580,consumer,98105,OFF-EN-10001141,54.9,5,0,26.9
7078,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,OFF-BI-10000014,22.91,7,0.7,-17.57
7079,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,OFF-AP-10000159,309.46,9,0.2,34.81
7080,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,OFF-AR-10003560,19.46,4,0.2,3.4
7081,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,FUR-TA-10001768,472.52,3,0.4,-149.63
7082,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,TEC-AC-10002049,1012.68,3,0.2,303.8
7083,CA-2022-106950,2022-09-02,2022-09-06,"standard class",JE-15715,consumer,28205,OFF-BI-10003166,17.22,5,0.7,-12.63
7084,CA-2023-118724,2023-07-21,2023-07-25,"second class",AR-10825,corporate,94521,OFF-AR-10003469,3.52,2,0,1.69
7085,CA-2023-118724,2023-07-21,2023-07-25,"second class",AR-10825,corporate,94521,TEC-PH-10002549,1626.19,9,0.2,121.96
7086,CA-2023-112004,2023-09-25,2023-09-28,"first class",AH-10075,corporate,19013,OFF-BI-10003476,8.6,5,0.7,-6.3
7087,CA-2023-112004,2023-09-25,2023-09-28,"first class",AH-10075,corporate,19013,OFF-SU-10000157,190.9,2,0.2,-42.95
7088,US-2023-143175,2023-08-03,2023-08-06,"second class",GA-14515,consumer,90004,OFF-ST-10003123,99.87,3,0,23.97
7089,CA-2021-105844,2021-10-25,2021-10-27,"second class",JF-15415,consumer,89431,OFF-AR-10001955,79.36,4,0,23.81
7090,CA-2023-118864,2023-06-15,2023-06-19,"second class",KH-16690,corporate,90032,TEC-PH-10001809,119.96,1,0.2,7.5
7095,US-2021-153374,2021-02-09,2021-02-13,"second class",JF-15565,consumer,62521,TEC-AC-10001908,479.95,6,0.2,89.99
7096,CA-2022-101980,2022-08-19,2022-08-20,"first class",RP-19390,consumer,10009,OFF-BI-10000666,146.69,6,0.2,55.01
7097,CA-2022-101980,2022-08-19,2022-08-20,"first class",RP-19390,consumer,10009,OFF-BI-10004318,276.78,2,0.2,89.95
7098,CA-2022-101980,2022-08-19,2022-08-20,"first class",RP-19390,consumer,10009,OFF-BI-10003429,25.32,5,0.2,9.18
7099,CA-2023-144596,2023-11-06,2023-11-10,"standard class",CD-11980,consumer,10011,OFF-PA-10003302,318.96,9,0,149.91
7100,CA-2021-124933,2021-12-26,2021-12-30,"second class",DF-13135,consumer,10009,OFF-PA-10003302,212.64,6,0,99.94
7101,CA-2020-159625,2020-11-23,2020-11-28,"standard class",SM-20005,consumer,85254,OFF-EN-10002621,23.47,3,0.2,8.8
7102,CA-2022-144337,2022-08-01,2022-08-05,"second class",SG-20890,corporate,79109,OFF-PA-10000249,19.65,2,0.2,6.63
7103,CA-2020-117478,2020-09-21,2020-09-24,"first class",LH-16750,consumer,19140,OFF-BI-10000050,6.57,3,0.7,-5.04
7104,CA-2023-147410,2023-09-04,2023-09-08,"standard class",EJ-14155,consumer,92704,OFF-ST-10003805,421.1,2,0,105.28
7105,CA-2023-128944,2023-06-19,2023-06-21,"second class",KH-16330,corporate,43055,FUR-CH-10000785,760.12,6,0.3,-43.44
7106,CA-2023-128944,2023-06-19,2023-06-21,"second class",KH-16330,corporate,43055,FUR-FU-10004909,38.78,3,0.2,7.27
7107,CA-2023-128944,2023-06-19,2023-06-21,"second class",KH-16330,corporate,43055,TEC-AC-10001553,122.33,9,0.2,1.53
7108,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,TEC-PH-10004774,25.98,2,0,0.78
7109,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-AR-10004582,3.28,2,0,1.48
7110,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-ST-10000991,459.88,4,0,13.8
7111,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-SU-10002522,7.76,2,0,2.25
7112,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-AR-10004022,71.96,2,0,17.99
7113,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-SU-10001218,54.9,5,0,15.37
7114,CA-2022-109666,2022-04-19,2022-04-26,"standard class",KM-16720,consumer,10035,OFF-BI-10000174,9.28,2,0.2,3.25
7115,US-2022-102239,2022-05-05,2022-05-06,"first class",LW-16990,corporate,89015,FUR-TA-10003392,1685.88,6,0,320.32
7116,US-2022-102239,2022-05-05,2022-05-06,"first class",LW-16990,corporate,89015,OFF-BI-10001890,5.73,2,0.2,2
7117,CA-2020-143168,2020-10-18,2020-10-23,"second class",IG-15085,consumer,98103,OFF-PA-10000167,61.96,2,0,27.88
7118,CA-2020-143168,2020-10-18,2020-10-23,"second class",IG-15085,consumer,98103,OFF-BI-10003784,1.34,1,0.2,0.47
7119,CA-2023-104906,2023-02-13,2023-02-17,"standard class",JP-15460,corporate,10009,OFF-PA-10001184,17.94,3,0,8.79
7120,CA-2023-118122,2023-11-17,2023-11-24,"standard class",GG-14650,corporate,98103,OFF-BI-10002103,13.9,2,0.2,4.52
7121,US-2020-147774,2020-01-20,2020-01-26,"standard class",MM-18280,corporate,37167,OFF-BI-10003091,67.19,1,0.7,-51.52
7122,CA-2023-166926,2023-12-01,2023-12-08,"standard class",SO-20335,consumer,98105,OFF-PA-10001593,41.86,7,0,18.84
7123,CA-2023-166926,2023-12-01,2023-12-08,"standard class",SO-20335,consumer,98105,FUR-BO-10002598,141.96,2,0,41.17
7124,CA-2021-128013,2021-08-09,2021-08-16,"standard class",MF-18250,corporate,10035,FUR-FU-10000320,10.02,3,0,4.41
7125,CA-2021-128013,2021-08-09,2021-08-16,"standard class",MF-18250,corporate,10035,OFF-PA-10001815,144.12,3,0,69.18
7126,CA-2022-123176,2022-09-27,2022-09-29,"second class",JG-15160,consumer,30318,OFF-PA-10003971,17.94,3,0,8.79
7127,CA-2022-123176,2022-09-27,2022-09-29,"second class",JG-15160,consumer,30318,OFF-AR-10004685,13.89,3,0,4.58
7128,US-2022-117541,2022-11-14,2022-11-20,"standard class",JM-16195,consumer,19711,OFF-PA-10001609,16.45,5,0,7.57
7129,US-2022-117541,2022-11-14,2022-11-20,"standard class",JM-16195,consumer,19711,FUR-FU-10000550,19.92,4,0,6.57
7130,CA-2022-166282,2022-04-16,2022-04-22,"standard class",PK-19075,consumer,37211,TEC-AC-10004209,35.17,4,0.2,8.35
7131,CA-2022-166282,2022-04-16,2022-04-22,"standard class",PK-19075,consumer,37211,OFF-PA-10003022,123.09,7,0.2,40
7132,CA-2023-141439,2023-11-26,2023-12-01,"standard class",TT-21460,"home office",47374,FUR-TA-10001039,257.94,3,0,67.06
7133,CA-2023-141439,2023-11-26,2023-12-01,"standard class",TT-21460,"home office",47374,TEC-PH-10002624,1879.96,4,0,545.19
7134,CA-2023-141439,2023-11-26,2023-12-01,"standard class",TT-21460,"home office",47374,FUR-FU-10001473,27.46,2,0,9.89
7135,CA-2023-141439,2023-11-26,2023-12-01,"standard class",TT-21460,"home office",47374,TEC-PH-10001819,89.98,2,0,43.19
7136,CA-2023-141439,2023-11-26,2023-12-01,"standard class",TT-21460,"home office",47374,FUR-CH-10004287,828.6,3,0,240.29
7137,CA-2021-163965,2021-11-20,2021-11-27,"standard class",SS-20875,consumer,33180,OFF-BI-10004728,7.23,5,0.7,-5.78
7138,CA-2021-163965,2021-11-20,2021-11-27,"standard class",SS-20875,consumer,33180,OFF-ST-10000918,17.44,2,0.2,1.31
7139,CA-2021-163965,2021-11-20,2021-11-27,"standard class",SS-20875,consumer,33180,OFF-BI-10004593,62.88,4,0.7,-50.3
7140,CA-2021-163965,2021-11-20,2021-11-27,"standard class",SS-20875,consumer,33180,FUR-BO-10001337,290.35,3,0.2,-36.29
7141,CA-2023-128783,2023-09-07,2023-09-07,"same day",TG-21640,consumer,63301,TEC-AC-10002473,113.52,4,0,46.54
7142,CA-2023-128783,2023-09-07,2023-09-07,"same day",TG-21640,consumer,63301,FUR-FU-10003623,135.3,5,0,37.88
7143,CA-2020-122217,2020-11-24,2020-11-29,"standard class",HP-14815,"home office",23464,FUR-FU-10002045,111.15,5,0,48.91
7144,US-2023-141558,2023-03-11,2023-03-16,"standard class",MH-17290,"home office",19140,TEC-PH-10002555,776.85,5,0.4,-181.26
7145,US-2023-141558,2023-03-11,2023-03-16,"standard class",MH-17290,"home office",19140,OFF-BI-10002794,12.29,1,0.7,-8.61
7146,US-2023-141558,2023-03-11,2023-03-16,"standard class",MH-17290,"home office",19140,FUR-TA-10004086,154.76,3,0.4,-46.43
7147,US-2023-141558,2023-03-11,2023-03-16,"standard class",MH-17290,"home office",19140,OFF-ST-10004946,43.28,1,0.2,3.25
7148,CA-2022-139941,2022-06-12,2022-06-17,"standard class",CB-12415,consumer,11561,OFF-PA-10000241,92.94,3,0,41.82
7149,CA-2022-139941,2022-06-12,2022-06-17,"standard class",CB-12415,consumer,11561,OFF-AP-10004036,52.56,3,0,18.4
7150,CA-2021-166583,2021-06-26,2021-06-30,"standard class",VD-21670,consumer,77070,TEC-PH-10001578,971.88,3,0.2,109.34
7151,CA-2023-100412,2023-12-22,2023-12-26,"standard class",SR-20425,"home office",35401,FUR-CH-10002647,141.96,2,0,35.49
7152,CA-2023-142909,2023-12-22,2023-12-25,"second class",AG-10330,consumer,85204,FUR-TA-10003008,182.55,2,0.5,-135.09
7153,CA-2020-137911,2020-10-09,2020-10-15,"standard class",BP-11095,corporate,28540,OFF-PA-10004071,88.77,2,0.2,31.07
7154,CA-2021-106208,2021-12-10,2021-12-15,"standard class",JW-16075,consumer,60610,OFF-AP-10004980,53.09,7,0.8,-108.83
7155,US-2021-136749,2021-12-25,2021-12-27,"second class",LH-16900,consumer,31907,FUR-FU-10000747,275.88,6,0,46.9
7156,US-2021-136749,2021-12-25,2021-12-27,"second class",LH-16900,consumer,31907,OFF-BI-10004492,157.9,5,0,74.21
7157,CA-2023-126718,2023-04-29,2023-05-04,"standard class",KT-16480,consumer,7050,OFF-LA-10004055,4.91,1,0,2.41
7158,CA-2022-131380,2022-03-28,2022-03-31,"second class",CC-12220,consumer,90032,OFF-ST-10002485,87.92,4,0,0.88
7159,CA-2022-131380,2022-03-28,2022-03-31,"second class",CC-12220,consumer,90032,OFF-PA-10001243,5.98,1,0,2.93
7160,CA-2021-145835,2021-05-13,2021-05-18,"second class",BF-11170,"home office",60623,TEC-PH-10004447,222.38,2,0.2,16.68
7161,CA-2021-145835,2021-05-13,2021-05-18,"second class",BF-11170,"home office",60623,OFF-FA-10002280,16,4,0.2,5.6
7162,CA-2020-138709,2020-07-04,2020-07-09,"standard class",MS-17770,consumer,23223,OFF-PA-10004734,21.84,3,0,10.92
7163,CA-2020-138709,2020-07-04,2020-07-09,"standard class",MS-17770,consumer,23223,OFF-BI-10000145,15.6,5,0,7.64
7164,CA-2020-122070,2020-04-22,2020-04-24,"second class",AH-10030,corporate,12180,OFF-EN-10004773,247.84,8,0,121.44
7165,CA-2020-122070,2020-04-22,2020-04-24,"second class",AH-10030,corporate,12180,OFF-BI-10004970,9.91,3,0.2,3.35
7166,CA-2022-158610,2022-09-19,2022-09-22,"first class",CK-12595,consumer,2908,OFF-ST-10000604,69.52,2,0,17.38
7167,CA-2020-117464,2020-07-22,2020-07-24,"second class",NP-18325,consumer,94122,OFF-AR-10003190,11.52,4,0,3.23
7168,CA-2020-117464,2020-07-22,2020-07-24,"second class",NP-18325,consumer,94122,FUR-CH-10000155,717.72,3,0.2,71.77
7169,CA-2020-117464,2020-07-22,2020-07-24,"second class",NP-18325,consumer,94122,OFF-ST-10003058,236.5,10,0,68.58
7170,CA-2020-117464,2020-07-22,2020-07-24,"second class",NP-18325,consumer,94122,FUR-TA-10004767,170.35,3,0.2,19.16
7171,US-2023-168613,2023-10-08,2023-10-14,"standard class",GM-14440,consumer,10009,FUR-CH-10002372,145.76,2,0.1,3.24
7172,CA-2023-125381,2023-04-25,2023-04-27,"second class",SG-20605,consumer,94109,TEC-AC-10000158,107.97,3,0,22.67
7173,US-2023-141677,2023-03-26,2023-03-30,"standard class",HK-14890,corporate,77070,TEC-AC-10000158,143.96,5,0.2,1.8
7174,US-2023-141677,2023-03-26,2023-03-30,"standard class",HK-14890,corporate,77070,TEC-CO-10002313,2399.96,5,0.2,569.99
7175,US-2023-141677,2023-03-26,2023-03-30,"standard class",HK-14890,corporate,77070,OFF-PA-10002581,74.35,3,0.2,23.24
7176,US-2023-141677,2023-03-26,2023-03-30,"standard class",HK-14890,corporate,77070,OFF-AP-10001205,87.17,8,0.8,-226.64
7177,US-2023-141677,2023-03-26,2023-03-30,"standard class",HK-14890,corporate,77070,OFF-ST-10000344,32.23,3,0.2,2.42
7178,CA-2023-133067,2023-05-04,2023-05-10,"standard class",MY-18295,corporate,19140,OFF-BI-10002897,2.2,2,0.7,-1.54
7179,CA-2023-133067,2023-05-04,2023-05-10,"standard class",MY-18295,corporate,19140,OFF-BI-10003694,9.4,3,0.7,-7.52
7180,US-2022-144351,2022-11-14,2022-11-18,"standard class",RC-19960,consumer,21215,TEC-PH-10001644,89.97,3,0,25.19
7181,CA-2020-106054,2020-01-06,2020-01-07,"first class",JO-15145,corporate,30605,OFF-AR-10002399,12.78,3,0,5.24
7182,CA-2022-138667,2022-12-27,2022-12-30,"second class",MW-18220,consumer,43130,TEC-AC-10003063,40,2,0.2,0.5
7183,CA-2023-150609,2023-04-30,2023-05-04,"standard class",NZ-18565,"home office",90032,OFF-BI-10002071,23.24,5,0.2,7.55
7184,CA-2023-128853,2023-04-21,2023-04-23,"first class",JM-15250,consumer,21215,FUR-CH-10004218,908.82,9,0,227.2
7185,CA-2023-133102,2023-08-17,2023-08-24,"standard class",ED-13885,"home office",77095,OFF-SU-10000432,5.55,2,0.2,-1.04
7186,CA-2023-133102,2023-08-17,2023-08-24,"standard class",ED-13885,"home office",77095,OFF-AR-10003183,8.02,3,0.2,1
7187,CA-2023-133102,2023-08-17,2023-08-24,"standard class",ED-13885,"home office",77095,FUR-CH-10002017,74.59,4,0.3,-2.13
7188,CA-2023-133102,2023-08-17,2023-08-24,"standard class",ED-13885,"home office",77095,FUR-FU-10003247,16.78,2,0.6,-22.24
7189,CA-2023-133102,2023-08-17,2023-08-24,"standard class",ED-13885,"home office",77095,OFF-AP-10001563,38.86,4,0.8,-99.1
7190,CA-2022-164399,2022-11-12,2022-11-15,"first class",DW-13480,"home office",92024,TEC-PH-10004908,203.98,3,0.2,25.5
7191,CA-2022-164399,2022-11-12,2022-11-15,"first class",DW-13480,"home office",92024,FUR-TA-10003392,674.35,3,0.2,-8.43
7192,CA-2022-116918,2022-10-01,2022-10-06,"second class",JK-15205,consumer,33012,OFF-BI-10004140,5.39,4,0.7,-4.49
7193,CA-2022-116918,2022-10-01,2022-10-06,"second class",JK-15205,consumer,33012,OFF-AR-10003631,30.98,8,0.2,5.03
7194,CA-2022-110492,2022-02-12,2022-02-14,"first class",JS-15880,consumer,30318,OFF-ST-10003716,1350.12,6,0,175.52
7195,CA-2022-110492,2022-02-12,2022-02-14,"first class",JS-15880,consumer,30318,OFF-BI-10003274,15.92,4,0,7.48
7196,CA-2022-147683,2022-11-13,2022-11-17,"standard class",PO-19180,"home office",98103,FUR-FU-10004848,19.54,2,0,7.23
7197,CA-2020-116785,2020-04-26,2020-04-30,"standard class",MH-17290,"home office",90036,OFF-AR-10003504,21.4,5,0,6.21
7198,CA-2020-116785,2020-04-26,2020-04-30,"standard class",MH-17290,"home office",90036,OFF-LA-10000305,12.6,2,0,5.8
7199,US-2021-156797,2021-08-11,2021-08-15,"standard class",PO-19180,"home office",10035,OFF-AR-10001427,11.96,2,0,3.11
7200,US-2021-156797,2021-08-11,2021-08-15,"standard class",PO-19180,"home office",10035,TEC-PH-10004614,138,2,0,34.5
7201,CA-2022-104276,2022-11-27,2022-12-03,"standard class",HF-14995,consumer,33311,TEC-PH-10001944,116.76,1,0.2,14.6
7202,CA-2022-104276,2022-11-27,2022-12-03,"standard class",HF-14995,consumer,33311,FUR-TA-10001039,331.02,7,0.45,-114.35
7203,CA-2022-120369,2022-10-28,2022-10-28,"same day",VB-21745,corporate,14609,FUR-FU-10003806,756.8,5,0,75.68
7204,CA-2020-118276,2020-12-29,2021-01-02,"standard class",MG-17890,"home office",60174,FUR-FU-10002111,8.74,3,0.6,-4.8
7205,CA-2021-136658,2021-09-10,2021-09-17,"standard class",BO-11425,consumer,10024,OFF-AR-10000817,6.08,2,0,2.07
7206,CA-2023-137414,2023-10-02,2023-10-06,"standard class",CM-12115,consumer,94109,FUR-FU-10001424,17.46,2,0,5.94
7207,CA-2023-137414,2023-10-02,2023-10-06,"standard class",CM-12115,consumer,94109,TEC-MA-10002930,369.16,11,0.2,32.3
7208,CA-2022-143476,2022-09-11,2022-09-13,"first class",LC-16930,corporate,85023,OFF-AR-10003759,2.91,2,0.2,0.91
7209,CA-2022-143476,2022-09-11,2022-09-13,"first class",LC-16930,corporate,85023,OFF-PA-10001837,20.74,4,0.2,7.26
7210,CA-2022-143476,2022-09-11,2022-09-13,"first class",LC-16930,corporate,85023,OFF-PA-10001667,9.57,2,0.2,2.99
7211,US-2022-119046,2022-06-02,2022-06-06,"standard class",EH-13765,corporate,98115,OFF-PA-10000246,30.18,3,0,13.88
7212,US-2022-119046,2022-06-02,2022-06-06,"standard class",EH-13765,corporate,98115,OFF-BI-10001078,51.65,12,0.2,18.72
7213,US-2022-119046,2022-06-02,2022-06-06,"standard class",EH-13765,corporate,98115,OFF-BI-10000138,11.23,3,0.2,3.93
7214,CA-2023-154949,2023-10-15,2023-10-19,"standard class",MC-17275,consumer,93010,OFF-LA-10002034,14.73,3,0,7.22
7215,CA-2021-103072,2021-09-27,2021-09-30,"second class",HW-14935,corporate,48205,OFF-AR-10000127,16.4,5,0,4.76
7216,CA-2021-103072,2021-09-27,2021-09-30,"second class",HW-14935,corporate,48205,OFF-PA-10003172,25.92,4,0,12.44
7217,CA-2021-150770,2021-05-03,2021-05-06,"first class",LC-16870,consumer,94109,OFF-AR-10001246,8.82,3,0,2.56
7218,CA-2021-150770,2021-05-03,2021-05-06,"first class",LC-16870,consumer,94109,OFF-BI-10002026,62.5,2,0.2,21.87
7219,CA-2021-150770,2021-05-03,2021-05-06,"first class",LC-16870,consumer,94109,TEC-AC-10000844,339.96,4,0,122.39
7220,CA-2021-150770,2021-05-03,2021-05-06,"first class",LC-16870,consumer,94109,OFF-BI-10001575,49.57,2,0.2,17.35
7221,CA-2023-154760,2023-01-09,2023-01-13,"standard class",BP-11290,consumer,19140,OFF-BI-10004632,274.49,3,0.7,-228.74
7222,US-2023-104437,2023-01-27,2023-01-31,"standard class",TG-21310,consumer,10035,TEC-PH-10000193,137.94,3,0,35.86
7223,CA-2023-113075,2023-09-02,2023-09-06,"standard class",MC-18100,consumer,60623,TEC-AC-10003441,40.68,3,0.2,-7.12
7224,CA-2022-109953,2022-07-14,2022-07-18,"standard class",RB-19360,consumer,94122,TEC-PH-10004093,110.38,3,0.2,12.42
7225,CA-2022-109953,2022-07-14,2022-07-18,"standard class",RB-19360,consumer,94122,OFF-AP-10002998,151.62,7,0,50.03
7226,CA-2022-109953,2022-07-14,2022-07-18,"standard class",RB-19360,consumer,94122,FUR-FU-10000073,30.8,4,0,10.16
7227,CA-2023-127397,2023-02-24,2023-02-28,"standard class",ES-14080,corporate,19134,OFF-PA-10001125,123.92,5,0.2,38.72
7228,CA-2023-127397,2023-02-24,2023-02-28,"standard class",ES-14080,corporate,19134,TEC-AC-10003033,1319.8,5,0.2,214.47
7229,CA-2020-157546,2020-07-20,2020-07-22,"first class",RD-19720,consumer,94122,OFF-BI-10002498,89.71,6,0.2,30.28
7230,CA-2020-157546,2020-07-20,2020-07-22,"first class",RD-19720,consumer,94122,OFF-PA-10004569,22.83,3,0,10.73
7231,CA-2023-153843,2023-03-13,2023-03-15,"first class",SC-20380,consumer,6824,OFF-BI-10002353,30.88,2,0,15.44
7232,CA-2023-153843,2023-03-13,2023-03-15,"first class",SC-20380,consumer,6824,OFF-AP-10001564,465.16,2,0,120.94
7233,CA-2023-153843,2023-03-13,2023-03-15,"first class",SC-20380,consumer,6824,OFF-PA-10003673,27.12,4,0,12.48
7234,CA-2022-137337,2022-03-08,2022-03-12,"standard class",GB-14575,consumer,10011,FUR-FU-10003347,113.6,8,0,44.3
7235,CA-2022-137337,2022-03-08,2022-03-12,"standard class",GB-14575,consumer,10011,OFF-PA-10001934,12.96,2,0,6.35
7236,CA-2022-137337,2022-03-08,2022-03-12,"standard class",GB-14575,consumer,10011,OFF-BI-10000632,69.46,2,0.2,22.57
7237,CA-2020-138737,2020-12-07,2020-12-10,"first class",FP-14320,consumer,90049,OFF-AR-10003190,8.64,3,0,2.42
7238,CA-2022-164924,2022-07-10,2022-07-10,"same day",EA-14035,corporate,19143,TEC-MA-10000904,341.99,3,0.7,-319.19
7239,CA-2022-101651,2022-12-24,2022-12-30,"standard class",SC-20305,consumer,95123,FUR-FU-10000771,43.96,7,0,18.46
7240,CA-2022-101651,2022-12-24,2022-12-30,"standard class",SC-20305,consumer,95123,OFF-EN-10001990,39.76,7,0,18.69
